,order_id,attack_id,attack_type
1140,361303,368,layering
1141,361305,368,layering
1142,361309,368,layering
1143,361422,369,layering
1144,361424,369,layering
1145,361426,369,layering
1146,361430,369,layering
1147,361431,370,layering
1148,361433,370,layering
1149,361435,370,layering
1150,361439,370,layering
1151,361719,371,wash_trade
1152,361720,371,wash_trade
1153,361834,372,layering
1154,361836,372,layering
1155,361838,372,layering
1156,361842,372,layering
1157,361903,373,layering
1158,361905,373,layering
1159,361907,373,layering
1160,361911,373,layering
1161,362104,374,layering
1162,362106,374,layering
1163,362108,374,layering
1164,362112,374,layering
1165,362113,375,pump_n_dump
1166,362116,375,pump_n_dump
1167,362119,375,pump_n_dump
1168,362120,376,wash_trade
1169,362121,376,wash_trade
1170,362122,377,layering
1171,362124,377,layering
1172,362126,377,layering
1173,362130,377,layering
1174,362346,378,wash_trade
1175,362347,378,wash_trade
1176,362457,379,layering
1177,362459,379,layering
1178,362461,379,layering
1179,362465,379,layering
1180,362511,380,pump_n_dump
1181,362514,380,pump_n_dump
1182,362517,380,pump_n_dump
1183,362566,381,wash_trade
1184,362567,381,wash_trade
1185,362568,382,wash_trade
1186,362569,382,wash_trade
1187,362753,383,layering
1188,362755,383,layering
1189,362757,383,layering
1190,362761,383,layering
1191,362762,384,layering
1192,362764,384,layering
1193,362766,384,layering
1194,362770,384,layering
1195,362875,385,layering
1196,362877,385,layering
1197,362879,385,layering
1198,362883,385,layering
1199,362942,386,layering
1200,362944,386,layering
1201,362946,386,layering
1202,362950,386,layering
1203,362951,387,wash_trade
1204,362952,387,wash_trade
1205,362953,388,wash_trade
1206,362954,388,wash_trade
1207,362955,389,wash_trade
1208,362956,389,wash_trade
1209,363078,390,wash_trade
1210,363079,390,wash_trade
1211,363080,391,layering
1212,363082,391,layering
1213,363084,391,layering
1214,363088,391,layering
1215,363089,392,layering
1216,363091,392,layering
1217,363093,392,layering
1218,363097,392,layering
1219,363098,393,pump_n_dump
1220,363101,393,pump_n_dump
1221,363104,393,pump_n_dump
1222,363157,394,layering
1223,363159,394,layering
1224,363161,394,layering
1225,363165,394,layering
1226,363219,395,pump_n_dump
1227,363222,395,pump_n_dump
1228,363225,395,pump_n_dump
1229,363282,396,layering
1230,363284,396,layering
1231,363286,396,layering
1232,363290,396,layering
1233,363507,397,layering
1234,363509,397,layering
1235,363511,397,layering
1236,363515,397,layering
1237,363516,398,layering
1238,363518,398,layering
1239,363520,398,layering
1240,363524,398,layering
1241,363578,399,layering
1242,363580,399,layering
1243,363582,399,layering
1244,363586,399,layering
1245,363630,400,layering
1246,363632,400,layering
1247,363634,400,layering
1248,363638,400,layering
1249,363639,401,layering
1250,363641,401,layering
1251,363643,401,layering
1252,363647,401,layering
1253,363706,402,layering
1254,363708,402,layering
1255,363710,402,layering
1256,363714,402,layering
1257,363765,403,layering
1258,363767,403,layering
1259,363769,403,layering
1260,363773,403,layering
1261,363774,404,pump_n_dump
1262,363777,404,pump_n_dump
1263,363780,404,pump_n_dump
1264,363781,405,wash_trade
1265,363782,405,wash_trade
1266,363842,406,wash_trade
1267,363843,406,wash_trade
1268,363955,407,pump_n_dump
1269,363958,407,pump_n_dump
1270,363961,407,pump_n_dump
1271,363962,408,pump_n_dump
1272,363965,408,pump_n_dump
1273,363968,408,pump_n_dump
1274,363969,409,pump_n_dump
1275,363972,409,pump_n_dump
1276,363975,409,pump_n_dump
1277,363976,410,layering
1278,363978,410,layering
1279,363980,410,layering
1280,363984,410,layering
1281,364097,411,wash_trade
1282,364098,411,wash_trade
1283,364099,412,layering
1284,364101,412,layering
1285,364103,412,layering
1286,364107,412,layering
1287,364289,413,layering
1288,364291,413,layering
1289,364293,413,layering
1290,364297,413,layering
1291,364354,414,wash_trade
1292,364355,414,wash_trade
1293,364356,415,pump_n_dump
1294,364359,415,pump_n_dump
1295,364362,415,pump_n_dump
1296,364481,416,layering
1297,364483,416,layering
1298,364485,416,layering
1299,364489,416,layering
1300,364490,417,wash_trade
1301,364491,417,wash_trade
1302,364492,418,wash_trade
1303,364493,418,wash_trade
1304,364494,419,pump_n_dump
1305,364497,419,pump_n_dump
1306,364500,419,pump_n_dump
1307,364501,420,pump_n_dump
1308,364504,420,pump_n_dump
1309,364507,420,pump_n_dump
1310,364688,421,wash_trade
1311,364689,421,wash_trade
1312,364690,422,layering
1313,364692,422,layering
1314,364694,422,layering
1315,364698,422,layering
1316,364754,423,layering
1317,364756,423,layering
1318,364758,423,layering
1319,364762,423,layering
1320,364763,424,pump_n_dump
1321,364766,424,pump_n_dump
1322,364769,424,pump_n_dump
1323,364831,425,wash_trade
1324,364832,425,wash_trade
1325,364884,426,pump_n_dump
1326,364887,426,pump_n_dump
1327,364890,426,pump_n_dump
1328,364950,427,pump_n_dump
1329,364953,427,pump_n_dump
1330,364956,427,pump_n_dump
1331,364957,428,pump_n_dump
1332,364960,428,pump_n_dump
1333,364963,428,pump_n_dump
1334,365021,429,wash_trade
1335,365022,429,wash_trade
1336,365148,430,pump_n_dump
1337,365151,430,pump_n_dump
1338,365154,430,pump_n_dump
1339,365155,431,wash_trade
1340,365156,431,wash_trade
1341,365395,432,wash_trade
1342,365396,432,wash_trade
1343,365397,433,layering
1344,365399,433,layering
1345,365401,433,layering
1346,365405,433,layering
1347,365406,434,pump_n_dump
1348,365409,434,pump_n_dump
1349,365412,434,pump_n_dump
1350,365413,435,wash_trade
1351,365414,435,wash_trade
1352,365631,436,layering
1353,365633,436,layering
1354,365635,436,layering
1355,365639,436,layering
1356,365747,437,layering
1357,365749,437,layering
1358,365751,437,layering
1359,365755,437,layering
1360,365756,438,layering
1361,365758,438,layering
1362,365760,438,layering
1363,365764,438,layering
1364,365826,439,layering
1365,365828,439,layering
1366,365830,439,layering
1367,365834,439,layering
1368,365835,440,wash_trade
1369,365836,440,wash_trade
1370,365837,441,pump_n_dump
1371,365840,441,pump_n_dump
1372,365843,441,pump_n_dump
1373,366058,442,wash_trade
1374,366059,442,wash_trade
1375,366060,443,pump_n_dump
1376,366063,443,pump_n_dump
1377,366066,443,pump_n_dump
1378,366067,444,wash_trade
1379,366068,444,wash_trade
1380,366069,445,wash_trade
1381,366070,445,wash_trade
1382,366137,446,wash_trade
1383,366138,446,wash_trade
1384,366196,447,wash_trade
1385,366197,447,wash_trade
1386,366247,448,pump_n_dump
1387,366250,448,pump_n_dump
1388,366253,448,pump_n_dump
1389,366254,449,pump_n_dump
1390,366257,449,pump_n_dump
1391,366260,449,pump_n_dump
1392,366375,450,pump_n_dump
1393,366378,450,pump_n_dump
1394,366381,450,pump_n_dump
1395,366382,451,layering
1396,366384,451,layering
1397,366386,451,layering
1398,366390,451,layering
1399,366391,452,layering
1400,366393,452,layering
1401,366395,452,layering
1402,366399,452,layering
1403,366501,453,layering
1404,366503,453,layering
1405,366505,453,layering
1406,366509,453,layering
1407,367063,454,layering
1408,367065,454,layering
1409,367067,454,layering
1410,367071,454,layering
1411,367072,455,layering
1412,367074,455,layering
1413,367076,455,layering
1414,367080,455,layering
1415,367081,456,layering
1416,367083,456,layering
1417,367085,456,layering
1418,367089,456,layering
1419,367142,457,wash_trade
1420,367143,457,wash_trade
1421,367390,458,pump_n_dump
1422,367393,458,pump_n_dump
1423,367396,458,pump_n_dump
1424,367447,459,layering
1425,367449,459,layering
1426,367451,459,layering
1427,367455,459,layering
1428,367612,460,wash_trade
1429,367613,460,wash_trade
1430,367614,461,pump_n_dump
1431,367617,461,pump_n_dump
1432,367620,461,pump_n_dump
1433,367738,462,pump_n_dump
1434,367741,462,pump_n_dump
1435,367744,462,pump_n_dump
1436,367844,463,wash_trade
1437,367845,463,wash_trade
1438,368018,464,pump_n_dump
1439,368021,464,pump_n_dump
1440,368024,464,pump_n_dump
1441,368025,465,pump_n_dump
1442,368028,465,pump_n_dump
1443,368031,465,pump_n_dump
1444,368092,466,pump_n_dump
1445,368095,466,pump_n_dump
1446,368098,466,pump_n_dump
1447,368160,467,layering
1448,368162,467,layering
1449,368164,467,layering
1450,368168,467,layering
1451,368378,468,wash_trade
1452,368379,468,wash_trade
1453,368380,469,pump_n_dump
1454,368383,469,pump_n_dump
1455,368386,469,pump_n_dump
1456,368387,470,layering
1457,368389,470,layering
1458,368391,470,layering
1459,368395,470,layering
1460,368460,471,pump_n_dump
1461,368463,471,pump_n_dump
1462,368466,471,pump_n_dump
1463,368467,472,pump_n_dump
1464,368470,472,pump_n_dump
1465,368473,472,pump_n_dump
1466,368474,473,layering
1467,368476,473,layering
1468,368478,473,layering
1469,368482,473,layering
1470,368534,474,pump_n_dump
1471,368537,474,pump_n_dump
1472,368540,474,pump_n_dump
1473,368590,475,wash_trade
1474,368591,475,wash_trade
1475,368738,476,wash_trade
1476,368739,476,wash_trade
1477,368799,477,pump_n_dump
1478,368802,477,pump_n_dump
1479,368805,477,pump_n_dump
1480,368870,478,layering
1481,368872,478,layering
1482,368874,478,layering
1483,368878,478,layering
1484,368879,479,wash_trade
1485,368880,479,wash_trade
1486,369041,480,layering
1487,369043,480,layering
1488,369045,480,layering
1489,369049,480,layering
1490,369050,481,layering
1491,369052,481,layering
1492,369054,481,layering
1493,369058,481,layering
1494,369059,482,pump_n_dump
1495,369062,482,pump_n_dump
1496,369065,482,pump_n_dump
1497,369132,483,layering
1498,369134,483,layering
1499,369136,483,layering
1500,369140,483,layering
1501,369141,484,layering
1502,369143,484,layering
1503,369145,484,layering
1504,369149,484,layering
1505,369150,485,layering
1506,369152,485,layering
1507,369154,485,layering
1508,369158,485,layering
1509,369159,486,layering
1510,369161,486,layering
1511,369163,486,layering
1512,369167,486,layering
1513,369225,487,wash_trade
1514,369226,487,wash_trade
1515,369330,488,layering
1516,369332,488,layering
1517,369334,488,layering
1518,369338,488,layering
1519,369401,489,wash_trade
1520,369402,489,wash_trade
1521,369464,490,pump_n_dump
1522,369467,490,pump_n_dump
1523,369470,490,pump_n_dump
1524,369591,491,layering
1525,369593,491,layering
1526,369595,491,layering
1527,369599,491,layering
1528,369600,492,wash_trade
1529,369601,492,wash_trade
1530,369602,493,wash_trade
1531,369603,493,wash_trade
1532,369604,494,pump_n_dump
1533,369607,494,pump_n_dump
1534,369610,494,pump_n_dump
1535,369674,495,wash_trade
1536,369675,495,wash_trade
1537,369676,496,wash_trade
1538,369677,496,wash_trade
1539,369678,497,pump_n_dump
1540,369681,497,pump_n_dump
1541,369684,497,pump_n_dump
1542,369685,498,wash_trade
1543,369686,498,wash_trade
1544,369748,499,wash_trade
1545,369749,499,wash_trade
1546,369750,500,layering
1547,369752,500,layering
1548,369754,500,layering
1549,369758,500,layering
1550,369759,501,layering
1551,369761,501,layering
1552,369763,501,layering
1553,369767,501,layering
1554,369768,502,pump_n_dump
1555,369771,502,pump_n_dump
1556,369774,502,pump_n_dump
1557,369775,503,pump_n_dump
1558,369778,503,pump_n_dump
1559,369781,503,pump_n_dump
1560,369830,504,layering
1561,369832,504,layering
1562,369834,504,layering
1563,369838,504,layering
1564,369882,505,wash_trade
1565,369883,505,wash_trade
1566,369884,506,layering
1567,369888,506,layering
1568,369889,506,layering
1569,369890,506,layering
1570,369891,506,layering
1571,369893,506,layering
1572,369897,506,layering
1573,369960,507,layering
1574,369962,507,layering
1575,369964,507,layering
1576,369968,507,layering
1577,369969,508,pump_n_dump
1578,369972,508,pump_n_dump
1579,369975,508,pump_n_dump
1580,369976,509,layering
1581,369980,509,layering
1582,369981,509,layering
1583,369982,509,layering
1584,369983,509,layering
1585,369985,509,layering
1586,369989,509,layering
1587,369990,510,layering
1588,369994,510,layering
1589,369995,510,layering
1590,369996,510,layering
1591,369997,510,layering
1592,369999,510,layering
1593,370003,510,layering
1594,370117,511,pump_n_dump
1595,370120,511,pump_n_dump
1596,370123,511,pump_n_dump
1597,370124,512,pump_n_dump
1598,370127,512,pump_n_dump
1599,370130,512,pump_n_dump
1600,370191,513,pump_n_dump
1601,370194,513,pump_n_dump
1602,370197,513,pump_n_dump
1603,370311,514,pump_n_dump
1604,370314,514,pump_n_dump
1605,370317,514,pump_n_dump
1606,370318,515,layering
1607,370320,515,layering
1608,370322,515,layering
1609,370326,515,layering
1610,370327,516,layering
1611,370329,516,layering
1612,370331,516,layering
1613,370335,516,layering
1614,370336,517,wash_trade
1615,370337,517,wash_trade
1616,370392,518,pump_n_dump
1617,370395,518,pump_n_dump
1618,370398,518,pump_n_dump
1619,370460,519,wash_trade
1620,370461,519,wash_trade
1621,370836,520,layering
1622,370838,520,layering
1623,370840,520,layering
1624,370844,520,layering
1625,370903,521,layering
1626,370905,521,layering
1627,370907,521,layering
1628,370911,521,layering
1629,370912,522,wash_trade
1630,370913,522,wash_trade
1631,371018,523,wash_trade
1632,371019,523,wash_trade
1633,371020,524,pump_n_dump
1634,371023,524,pump_n_dump
1635,371026,524,pump_n_dump
1636,371027,525,pump_n_dump
1637,371030,525,pump_n_dump
1638,371033,525,pump_n_dump
1639,371034,526,wash_trade
1640,371035,526,wash_trade
1641,371310,527,pump_n_dump
1642,371313,527,pump_n_dump
1643,371316,527,pump_n_dump
1644,371382,528,wash_trade
1645,371383,528,wash_trade
1646,371384,529,pump_n_dump
1647,371387,529,pump_n_dump
1648,371390,529,pump_n_dump
1649,371391,530,pump_n_dump
1650,371394,530,pump_n_dump
1651,371397,530,pump_n_dump
1652,371508,531,wash_trade
1653,371509,531,wash_trade
1654,371510,532,wash_trade
1655,371511,532,wash_trade
1656,371512,533,pump_n_dump
1657,371515,533,pump_n_dump
1658,371518,533,pump_n_dump
1659,371519,534,pump_n_dump
1660,371522,534,pump_n_dump
1661,371525,534,pump_n_dump
1662,371635,535,pump_n_dump
1663,371638,535,pump_n_dump
1664,371641,535,pump_n_dump
1665,371699,536,layering
1666,371701,536,layering
1667,371703,536,layering
1668,371707,536,layering
1669,371708,537,layering
1670,371710,537,layering
1671,371712,537,layering
1672,371716,537,layering
1673,371769,538,wash_trade
1674,371770,538,wash_trade
1675,371771,539,pump_n_dump
1676,371774,539,pump_n_dump
1677,371777,539,pump_n_dump
1678,371832,540,layering
1679,371834,540,layering
1680,371836,540,layering
1681,371840,540,layering
1682,371898,541,layering
1683,371900,541,layering
1684,371902,541,layering
1685,371906,541,layering
1686,372083,542,wash_trade
1687,372084,542,wash_trade
1688,372144,543,pump_n_dump
1689,372147,543,pump_n_dump
1690,372150,543,pump_n_dump
1691,372207,544,pump_n_dump
1692,372210,544,pump_n_dump
1693,372213,544,pump_n_dump
1694,372272,545,wash_trade
1695,372273,545,wash_trade
1696,373033,546,pump_n_dump
1697,373036,546,pump_n_dump
1698,373039,546,pump_n_dump
1699,373098,547,layering
1700,373100,547,layering
1701,373102,547,layering
1702,373106,547,layering
1703,373107,548,wash_trade
1704,373108,548,wash_trade
1705,373109,549,layering
1706,373111,549,layering
1707,373113,549,layering
1708,373117,549,layering
1709,373118,550,layering
1710,373120,550,layering
1711,373122,550,layering
1712,373126,550,layering
1713,373176,551,layering
1714,373178,551,layering
1715,373180,551,layering
1716,373184,551,layering
1717,373185,552,layering
1718,373187,552,layering
1719,373189,552,layering
1720,373193,552,layering
1721,373298,553,pump_n_dump
1722,373301,553,pump_n_dump
1723,373304,553,pump_n_dump
1724,373305,554,wash_trade
1725,373306,554,wash_trade
1726,373402,555,wash_trade
1727,373403,555,wash_trade
1728,373564,556,pump_n_dump
1729,373567,556,pump_n_dump
1730,373570,556,pump_n_dump
1731,373632,557,pump_n_dump
1732,373635,557,pump_n_dump
1733,373638,557,pump_n_dump
1734,373639,558,pump_n_dump
1735,373642,558,pump_n_dump
1736,373645,558,pump_n_dump
1737,373715,559,layering
1738,373717,559,layering
1739,373719,559,layering
1740,373723,559,layering
1741,373777,560,wash_trade
1742,373778,560,wash_trade
1743,373832,561,pump_n_dump
1744,373835,561,pump_n_dump
1745,373838,561,pump_n_dump
1746,373839,562,pump_n_dump
1747,373842,562,pump_n_dump
1748,373845,562,pump_n_dump
1749,373846,563,wash_trade
1750,373847,563,wash_trade
1751,373848,564,layering
1752,373850,564,layering
1753,373852,564,layering
1754,373856,564,layering
1755,373964,565,pump_n_dump
1756,373967,565,pump_n_dump
1757,373970,565,pump_n_dump
1758,373971,566,layering
1759,373973,566,layering
1760,373975,566,layering
1761,373979,566,layering
1762,374039,567,layering
1763,374041,567,layering
1764,374043,567,layering
1765,374047,567,layering
1766,374116,568,wash_trade
1767,374117,568,wash_trade
1768,374118,569,wash_trade
1769,374119,569,wash_trade
1770,374174,570,pump_n_dump
1771,374177,570,pump_n_dump
1772,374180,570,pump_n_dump
1773,374181,571,pump_n_dump
1774,374184,571,pump_n_dump
1775,374187,571,pump_n_dump
1776,374250,572,layering
1777,374252,572,layering
1778,374254,572,layering
1779,374258,572,layering
1780,374319,573,wash_trade
1781,374320,573,wash_trade
1782,374382,574,wash_trade
1783,374383,574,wash_trade
1784,374384,575,wash_trade
1785,374385,575,wash_trade
1786,374450,576,wash_trade
1787,374451,576,wash_trade
1788,374452,577,pump_n_dump
1789,374455,577,pump_n_dump
1790,374458,577,pump_n_dump
1791,374459,578,layering
1792,374461,578,layering
1793,374463,578,layering
1794,374467,578,layering
1795,374468,579,pump_n_dump
1796,374471,579,pump_n_dump
1797,374474,579,pump_n_dump
1798,374583,580,pump_n_dump
1799,374586,580,pump_n_dump
1800,374589,580,pump_n_dump
1801,374590,581,layering
1802,374592,581,layering
1803,374594,581,layering
1804,374598,581,layering
1805,374599,582,layering
1806,374603,582,layering
1807,374604,582,layering
1808,374605,582,layering
1809,374606,582,layering
1810,374608,582,layering
1811,374612,582,layering
1812,374672,583,wash_trade
1813,374673,583,wash_trade
1814,374786,584,pump_n_dump
1815,374789,584,pump_n_dump
1816,374792,584,pump_n_dump
1817,374793,585,layering
1818,374795,585,layering
1819,374797,585,layering
1820,374801,585,layering
1821,374860,586,wash_trade
1822,374861,586,wash_trade
1823,374916,587,pump_n_dump
1824,374919,587,pump_n_dump
1825,374922,587,pump_n_dump
1826,374983,588,pump_n_dump
1827,374986,588,pump_n_dump
1828,374989,588,pump_n_dump
1829,374990,589,wash_trade
1830,374991,589,wash_trade
1831,374992,590,wash_trade
1832,374993,590,wash_trade
1833,374994,591,layering
1834,374998,591,layering
1835,374999,591,layering
1836,375000,591,layering
1837,375001,591,layering
1838,375003,591,layering
1839,375007,591,layering
1840,375162,592,layering
1841,375164,592,layering
1842,375166,592,layering
1843,375170,592,layering
1844,375277,593,pump_n_dump
1845,375280,593,pump_n_dump
1846,375283,593,pump_n_dump
1847,375511,594,pump_n_dump
1848,375514,594,pump_n_dump
1849,375517,594,pump_n_dump
1850,375738,595,layering
1851,375740,595,layering
1852,375742,595,layering
1853,375746,595,layering
1854,375747,596,layering
1855,375749,596,layering
1856,375751,596,layering
1857,375755,596,layering
1858,375820,597,pump_n_dump
1859,375823,597,pump_n_dump
1860,375826,597,pump_n_dump
1861,375827,598,layering
1862,375829,598,layering
1863,375831,598,layering
1864,375835,598,layering
1865,375959,599,pump_n_dump
1866,375962,599,pump_n_dump
1867,375965,599,pump_n_dump
1868,375966,600,pump_n_dump
1869,375969,600,pump_n_dump
1870,375972,600,pump_n_dump
1871,375973,601,layering
1872,375975,601,layering
1873,375977,601,layering
1874,375981,601,layering
1875,376098,602,pump_n_dump
1876,376101,602,pump_n_dump
1877,376104,602,pump_n_dump
1878,376105,603,wash_trade
1879,376106,603,wash_trade
1880,376107,604,wash_trade
1881,376108,604,wash_trade
1882,376213,605,wash_trade
1883,376214,605,wash_trade
1884,376316,606,pump_n_dump
1885,376319,606,pump_n_dump
1886,376322,606,pump_n_dump
1887,376323,607,wash_trade
1888,376324,607,wash_trade
1889,376325,608,wash_trade
1890,376326,608,wash_trade
1891,376327,609,pump_n_dump
1892,376330,609,pump_n_dump
1893,376333,609,pump_n_dump
1894,376383,610,wash_trade
1895,376384,610,wash_trade
1896,376439,611,pump_n_dump
1897,376442,611,pump_n_dump
1898,376445,611,pump_n_dump
1899,376446,612,pump_n_dump
1900,376449,612,pump_n_dump
1901,376452,612,pump_n_dump
1902,376453,613,wash_trade
1903,376454,613,wash_trade
1904,376455,614,layering
1905,376457,614,layering
1906,376459,614,layering
1907,376463,614,layering
1908,376464,615,pump_n_dump
1909,376467,615,pump_n_dump
1910,376470,615,pump_n_dump
1911,376525,616,layering
1912,376527,616,layering
1913,376529,616,layering
1914,376533,616,layering
1915,376534,617,layering
1916,376538,617,layering
1917,376539,617,layering
1918,376540,617,layering
1919,376541,617,layering
1920,376543,617,layering
1921,376547,617,layering
1922,376601,618,pump_n_dump
1923,376604,618,pump_n_dump
1924,376607,618,pump_n_dump
1925,376712,619,wash_trade
1926,376713,619,wash_trade
1927,376714,620,wash_trade
1928,376715,620,wash_trade
1929,376716,621,wash_trade
1930,376717,621,wash_trade
1931,376830,622,layering
1932,376832,622,layering
1933,376834,622,layering
1934,376838,622,layering
1935,377001,623,pump_n_dump
1936,377004,623,pump_n_dump
1937,377007,623,pump_n_dump
1938,377119,624,layering
1939,377121,624,layering
1940,377123,624,layering
1941,377127,624,layering
1942,377128,625,pump_n_dump
1943,377131,625,pump_n_dump
1944,377134,625,pump_n_dump
1945,377267,626,layering
1946,377269,626,layering
1947,377271,626,layering
1948,377275,626,layering
1949,377560,627,wash_trade
1950,377561,627,wash_trade
1951,377657,628,pump_n_dump
1952,377660,628,pump_n_dump
1953,377663,628,pump_n_dump
1954,377664,629,wash_trade
1955,377665,629,wash_trade
1956,377666,630,layering
1957,377668,630,layering
1958,377670,630,layering
1959,377674,630,layering
1960,377675,631,wash_trade
1961,377676,631,wash_trade
1962,377677,632,pump_n_dump
1963,377680,632,pump_n_dump
1964,377683,632,pump_n_dump
1965,377684,633,wash_trade
1966,377685,633,wash_trade
1967,377747,634,layering
1968,377749,634,layering
1969,377751,634,layering
1970,377755,634,layering
1971,377756,635,pump_n_dump
1972,377759,635,pump_n_dump
1973,377762,635,pump_n_dump
1974,377763,636,wash_trade
1975,377764,636,wash_trade
1976,377984,637,pump_n_dump
1977,377987,637,pump_n_dump
1978,377990,637,pump_n_dump
1979,377991,638,pump_n_dump
1980,377994,638,pump_n_dump
1981,377997,638,pump_n_dump
1982,377998,639,wash_trade
1983,377999,639,wash_trade
1984,378000,640,pump_n_dump
1985,378003,640,pump_n_dump
1986,378006,640,pump_n_dump
1987,378007,641,wash_trade
1988,378008,641,wash_trade
1989,378068,642,pump_n_dump
1990,378071,642,pump_n_dump
1991,378074,642,pump_n_dump
1992,378075,643,pump_n_dump
1993,378078,643,pump_n_dump
1994,378081,643,pump_n_dump
1995,378082,644,pump_n_dump
1996,378085,644,pump_n_dump
1997,378088,644,pump_n_dump
1998,378148,645,wash_trade
1999,378149,645,wash_trade
2000,378220,646,wash_trade
2001,378221,646,wash_trade
2002,378468,647,layering
2003,378470,647,layering
2004,378472,647,layering
2005,378476,647,layering
2006,378477,648,layering
2007,378479,648,layering
2008,378481,648,layering
2009,378485,648,layering
2010,378546,649,wash_trade
2011,378547,649,wash_trade
2012,378600,650,pump_n_dump
2013,378603,650,pump_n_dump
2014,378606,650,pump_n_dump
2015,378669,651,layering
2016,378671,651,layering
2017,378673,651,layering
2018,378677,651,layering
2019,378678,652,layering
2020,378680,652,layering
2021,378682,652,layering
2022,378686,652,layering
2023,378687,653,layering
2024,378689,653,layering
2025,378691,653,layering
2026,378695,653,layering
2027,378755,654,pump_n_dump
2028,378758,654,pump_n_dump
2029,378761,654,pump_n_dump
2030,378762,655,layering
2031,378766,655,layering
2032,378767,655,layering
2033,378768,655,layering
2034,378769,655,layering
2035,378771,655,layering
2036,378775,655,layering
2037,378829,656,wash_trade
2038,378830,656,wash_trade
2039,378831,657,pump_n_dump
2040,378834,657,pump_n_dump
2041,378837,657,pump_n_dump
2042,378838,658,layering
2043,378840,658,layering
2044,378842,658,layering
2045,378846,658,layering
2046,378899,659,layering
2047,378903,659,layering
2048,378904,659,layering
2049,378905,659,layering
2050,378906,659,layering
2051,378908,659,layering
2052,378912,659,layering
2053,379037,660,layering
2054,379039,660,layering
2055,379041,660,layering
2056,379045,660,layering
2057,379099,661,wash_trade
2058,379100,661,wash_trade
2059,379144,662,layering
2060,379146,662,layering
2061,379148,662,layering
2062,379152,662,layering
2063,379263,663,pump_n_dump
2064,379266,663,pump_n_dump
2065,379269,663,pump_n_dump
2066,379270,664,wash_trade
2067,379271,664,wash_trade
2068,379272,665,layering
2069,379274,665,layering
2070,379276,665,layering
2071,379280,665,layering
2072,379281,666,pump_n_dump
2073,379284,666,pump_n_dump
2074,379287,666,pump_n_dump
2075,379346,667,pump_n_dump
2076,379349,667,pump_n_dump
2077,379352,667,pump_n_dump
2078,379411,668,pump_n_dump
2079,379414,668,pump_n_dump
2080,379417,668,pump_n_dump
2081,379418,669,layering
2082,379420,669,layering
2083,379422,669,layering
2084,379426,669,layering
2085,379481,670,wash_trade
2086,379482,670,wash_trade
2087,379605,671,layering
2088,379607,671,layering
2089,379609,671,layering
2090,379613,671,layering
2091,379614,672,wash_trade
2092,379615,672,wash_trade
2093,379717,673,layering
2094,379719,673,layering
2095,379721,673,layering
2096,379725,673,layering
2097,379726,674,wash_trade
2098,379727,674,wash_trade
2099,379728,675,wash_trade
2100,379729,675,wash_trade
2101,379783,676,layering
2102,379785,676,layering
2103,379787,676,layering
2104,379791,676,layering
2105,379844,677,pump_n_dump
2106,379847,677,pump_n_dump
2107,379850,677,pump_n_dump
2108,379851,678,layering
2109,379853,678,layering
2110,379855,678,layering
2111,379859,678,layering
2112,379860,679,wash_trade
2113,379861,679,wash_trade
2114,379862,680,pump_n_dump
2115,379865,680,pump_n_dump
2116,379868,680,pump_n_dump
2117,380031,681,pump_n_dump
2118,380034,681,pump_n_dump
2119,380037,681,pump_n_dump
2120,380095,682,pump_n_dump
2121,380098,682,pump_n_dump
2122,380101,682,pump_n_dump
2123,380158,683,wash_trade
2124,380159,683,wash_trade
2125,380289,684,pump_n_dump
2126,380292,684,pump_n_dump
2127,380295,684,pump_n_dump
2128,380296,685,pump_n_dump
2129,380299,685,pump_n_dump
2130,380302,685,pump_n_dump
2131,380303,686,pump_n_dump
2132,380306,686,pump_n_dump
2133,380309,686,pump_n_dump
2134,380310,687,layering
2135,380312,687,layering
2136,380314,687,layering
2137,380318,687,layering
2138,380490,688,wash_trade
2139,380491,688,wash_trade
2140,380539,689,pump_n_dump
2141,380542,689,pump_n_dump
2142,380545,689,pump_n_dump
2143,380612,690,layering
2144,380614,690,layering
2145,380616,690,layering
2146,380620,690,layering
2147,380732,691,pump_n_dump
2148,380735,691,pump_n_dump
2149,380738,691,pump_n_dump
2150,380739,692,wash_trade
2151,380740,692,wash_trade
2152,380798,693,layering
2153,380800,693,layering
2154,380802,693,layering
2155,380806,693,layering
2156,380807,694,wash_trade
2157,380808,694,wash_trade
2158,380851,695,wash_trade
2159,380852,695,wash_trade
2160,380853,696,layering
2161,380855,696,layering
2162,380857,696,layering
2163,380861,696,layering
2164,380923,697,wash_trade
2165,380924,697,wash_trade
2166,380975,698,layering
2167,380977,698,layering
2168,380979,698,layering
2169,380983,698,layering
2170,381168,699,wash_trade
2171,381169,699,wash_trade
2172,381170,700,layering
2173,381172,700,layering
2174,381174,700,layering
2175,381178,700,layering
2176,381179,701,layering
2177,381181,701,layering
2178,381183,701,layering
2179,381187,701,layering
2180,381244,702,pump_n_dump
2181,381247,702,pump_n_dump
2182,381250,702,pump_n_dump
2183,381358,703,layering
2184,381360,703,layering
2185,381362,703,layering
2186,381366,703,layering
2187,381424,704,pump_n_dump
2188,381427,704,pump_n_dump
2189,381430,704,pump_n_dump
2190,381431,705,wash_trade
2191,381432,705,wash_trade
2192,381481,706,wash_trade
2193,381482,706,wash_trade
2194,381483,707,pump_n_dump
2195,381486,707,pump_n_dump
2196,381489,707,pump_n_dump
